date,customer_id,product_id,sales_price,quantity,rating,origin_country,cost,profit
2018-01-09,104,48,3982,1,4,Kenya,3550.1825334485993,431.8174665514007
2018-01-08,571,51,669,5,4,Japan,624.7416576151289,44.25834238487107
2018-07-21,496,80,3018,5,1,Japan,2704.918112092765,313.0818879072349
2018-07-07,744,67,1271,5,4,Germany,1161.3917217617025,109.60827823829754
2018-05-19,65,86,3800,5,2,China,3242.2932357834343,557.7067642165657
2018-06-07,704,37,1435,3,1,Kenya,1256.4474589053173,178.55254109468274
2018-12-19,461,40,879,4,2,USA,783.0241758261573,95.97582417384274
2018-12-20,831,52,3195,6,4,Japan,2692.6416314611615,502.3583685388385
2018-04-12,540,62,2039,1,2,USA,1898.8734920867541,140.12650791324586
2018-03-13,812,37,1411,3,3,Japan,1267.679699104785,143.32030089521504
2018-02-13,767,87,2787,6,3,USA,2325.4932339568186,461.5067660431814
2018-07-25,35,37,2219,3,2,Kenya,1857.3768653479647,361.62313465203533
2018-03-10,151,52,3659,4,3,Japan,3417.440539427865,241.55946057213487
2018-07-26,462,68,138,6,4,Germany,128.84035335528057,9.15964664471943
2018-01-10,233,51,2624,3,4,Japan,2243.6899904006823,380.3100095993177
2018-07-02,754,32,1856,3,4,Japan,1685.3415388789936,170.65846112100644
2018-06-06,571,61,260,5,1,Japan,218.14811466685953,41.85188533314047
2018-06-07,527,89,3045,3,4,China,2871.117235728853,173.88276427114715
2018-08-01,784,88,1848,2,3,China,1589.6694229889333,258.3305770110667
2018-10-17,83,55,3414,6,4,Japan,3228.925352218224,185.0746477817761
2018-06-21,840,43,3664,6,1,Japan,3232.69431546857,431.30568453142996
2018-07-25,688,20,620,4,3,Japan,567.9372191894308,52.062780810569166
2018-01-01,108,100,3611,4,4,Germany,3157.622008432814,453.3779915671862
2018-10-05,622,90,3304,6,4,China,2987.8565410069664,316.1434589930336
2018-10-22,195,69,1875,3,3,China,1654.914814306971,220.08518569302896
2018-08-19,560,71,2337,6,1,Germany,2198.7498872898227,138.2501127101773
2018-12-06,244,90,3763,6,1,Germany,3508.4637608237904,254.53623917620962
2018-11-19,759,47,936,5,2,USA,791.03495468458,144.96504531541996
2018-02-11,313,16,1755,3,4,USA,1531.7611851286476,223.23881487135236
2018-05-17,906,71,3974,4,1,China,3319.3805382307314,654.6194617692686
2018-01-25,671,61,3997,5,3,China,3652.7823167856286,344.2176832143714
2018-06-19,417,19,1314,1,3,USA,1226.5871298605798,87.41287013942019
2018-09-26,195,44,3392,1,2,China,3116.4342457812736,275.5657542187264
2018-04-23,237,18,237,6,4,Germany,214.37091905100453,22.629080948995465
2018-12-08,207,46,2806,1,3,Kenya,2385.443957481707,420.556042518293
2018-06-27,589,40,3124,1,3,China,2913.6737874149308,210.32621258506924
2018-06-24,641,81,560,3,3,Germany,513.3011174065895,46.69888259341053
2018-03-24,132,47,2886,1,2,Germany,2475.056693574477,410.94330642552313
2018-12-21,379,5,1272,5,1,USA,1200.6662463696864,71.3337536303136
2018-12-25,257,40,1263,4,3,Kenya,1062.6465457247048,200.35345427529523
2018-11-24,495,78,258,1,1,USA,219.41843241532587,38.58156758467413
2018-06-03,396,78,2579,1,2,China,2310.047421180466,268.9525788195342
2018-08-18,520,22,3688,5,1,Kenya,3319.6145141094867,368.38548589051334
2018-11-21,907,98,3111,1,4,USA,2633.5202137016377,477.47978629836234
2018-09-07,425,77,1684,1,1,Japan,1493.8521583857012,190.14784161429884
2018-10-17,459,48,2570,2,1,Germany,2424.267866569168,145.73213343083216
2018-02-27,658,21,3506,5,3,USA,3117.1962111315033,388.80378886849667
2018-02-08,179,4,1402,1,3,Kenya,1213.9313049511754,188.06869504882457
2018-09-04,646,11,1863,3,3,Germany,1654.8066092798877,208.19339072011235
2018-11-10,123,39,3195,2,4,Germany,2787.641908256463,407.358091743537
2018-02-19,551,27,1976,5,1,Kenya,1722.9883102464735,253.01168975352653
2018-10-16,446,93,3835,6,3,Germany,3231.470048607487,603.5299513925129
2018-05-27,960,10,1195,1,4,Germany,1132.1557138371547,62.844286162845265
2018-11-17,398,64,2041,6,4,Kenya,1854.0809544345202,186.9190455654798
2018-02-23,806,22,1049,3,4,China,875.8228660851645,173.1771339148355
2018-08-20,81,52,443,3,2,USA,390.7185931923621,52.28140680763789
2018-06-12,371,21,3379,6,3,USA,3103.2645745009627,275.7354254990373
2018-08-10,503,31,2854,2,1,Germany,2384.228090813056,469.77190918694396
2018-07-06,240,85,1035,3,4,Germany,877.7215010239893,157.27849897601072
2018-04-18,797,86,3606,2,4,Kenya,3126.517521946563,479.4824780534368
2018-05-09,339,98,3087,2,4,USA,2800.787729560479,286.21227043952103
2018-06-17,92,83,2824,4,1,Japan,2546.6762020564247,277.3237979435753
2018-02-22,578,77,757,6,3,Germany,670.3584564773435,86.64154352265655
2018-08-28,295,86,3894,3,1,Germany,3381.7668665268307,512.2331334731693
2018-10-25,89,27,297,2,1,Japan,260.0317113573623,36.968288642637674
2018-05-02,854,73,400,6,3,Japan,370.8586772699094,29.14132273009062
2018-03-26,237,92,2655,1,2,USA,2266.397749964683,388.60225003531696
2018-04-05,248,6,3148,4,2,Kenya,2816.8038865944804,331.19611340551955
2018-01-20,970,75,1272,1,2,China,1061.5481166554343,210.45188334456566
2018-05-18,427,59,2128,5,2,Japan,1847.112102777163,280.88789722283695
2018-08-17,116,23,105,4,4,USA,88.17581135638459,16.824188643615415
2018-11-13,190,33,1684,4,2,Kenya,1543.9255624733921,140.07443752660788
2018-11-01,947,6,770,1,2,Germany,655.1280462374457,114.87195376255431
2018-03-25,167,41,3445,3,3,USA,2903.41158949918,541.5884105008199
2018-12-18,990,66,3429,5,4,Kenya,3203.3547328479053,225.64526715209468
2018-05-23,120,67,3804,1,1,USA,3201.006976874189,602.9930231258109
2018-05-12,135,63,436,6,1,Japan,386.63668237853244,49.36331762146756
2018-08-08,466,81,2889,5,1,USA,2501.040409584963,387.9595904150369
2018-08-16,758,22,2621,6,3,USA,2387.872741918237,233.1272580817631
2018-06-24,692,15,3516,1,1,Germany,3277.230678016773,238.7693219832272
2018-09-10,118,59,1410,3,4,Kenya,1246.495531162523,163.5044688374769
2018-08-24,743,10,2645,2,2,China,2320.7323036071716,324.2676963928284
2018-12-23,650,99,509,6,1,China,473.2632355892405,35.73676441075952
2018-10-24,778,19,1811,4,2,Germany,1570.8591659492467,240.14083405075326
2018-05-17,405,99,1497,5,1,Japan,1397.6021124015965,99.39788759840349
2018-01-06,406,21,1209,2,3,Kenya,1122.7329493642899,86.26705063571012
2018-01-27,910,23,1743,4,3,Kenya,1563.414573773178,179.58542622682194
2018-10-19,21,36,1579,1,3,USA,1384.7892662026836,194.21073379731638
2018-04-08,445,85,3686,5,2,Kenya,3139.005530228891,546.9944697711089
2018-03-28,176,89,1951,6,3,China,1787.9082373897238,163.0917626102762
2018-07-01,305,1,1643,3,3,Kenya,1524.7073104067852,118.29268959321485
2018-07-19,612,52,3785,1,3,Germany,3464.284480077828,320.715519922172
2018-02-08,637,73,3912,1,3,Germany,3423.9683857620284,488.03161423797155
2018-10-16,234,88,3515,6,3,Kenya,3206.920172821704,308.079827178296
2018-10-07,120,16,2254,2,2,Japan,1960.2147309925729,293.78526900742713
2018-06-07,338,41,2639,2,2,Germany,2233.0359915201616,405.9640084798384
2018-09-01,772,84,1587,4,4,Japan,1341.240558068117,245.75944193188298
2018-03-06,327,93,3018,1,2,Japan,2748.9771911987664,269.0228088012336
2018-09-01,260,94,3585,5,4,Japan,3041.5769059527593,543.4230940472407
2018-02-24,100,48,2498,1,2,China,2277.9016877453478,220.09831225465223
2018-05-28,515,14,2373,1,4,China,2165.8985627010907,207.10143729890933
2018-02-21,202,68,1661,1,3,Germany,1392.3616692224466,268.6383307775534
2018-06-07,606,29,3087,2,1,USA,2688.6827325267227,398.3172674732773
2018-11-01,151,23,452,5,1,Kenya,410.12463499484926,41.87536500515074
2018-03-04,755,86,1375,1,3,China,1298.6827840522565,76.31721594774353
2018-02-05,213,65,215,2,2,Germany,201.06944406226617,13.930555937733828
2018-09-11,125,45,3974,2,3,Germany,3657.733438886337,316.2665611136631
2018-10-13,685,37,670,4,4,Germany,561.3984948020214,108.60150519797855
2018-05-22,155,88,3795,3,3,Kenya,3372.812339838667,422.18766016133304
2018-09-14,813,48,892,5,4,Germany,820.2630196032462,71.73698039675378
2018-09-09,848,33,1190,5,3,USA,1030.981238695446,159.0187613045539
2018-01-20,527,64,266,6,4,Kenya,225.71380039357558,40.28619960642442
2018-06-27,48,85,3243,1,2,China,2893.70105846765,349.29894153235
2018-09-09,641,50,2438,1,2,China,2040.7873840029233,397.2126159970767
2018-02-15,186,89,3794,5,2,USA,3261.533293839416,532.4667061605842
2018-08-08,976,47,3489,6,3,Japan,3291.2061576280107,197.79384237198929
2018-08-27,456,63,3911,3,1,Kenya,3552.6941772323944,358.3058227676056
2018-09-05,303,4,3660,3,1,Kenya,3323.64825353713,336.35174646286987
2018-02-20,83,96,3352,5,4,Japan,2938.170785639771,413.8292143602289
2018-06-15,273,12,777,1,2,China,686.616007917793,90.38399208220699
2018-05-27,822,30,3546,2,3,China,3159.4361979696296,386.5638020303704
2018-10-25,33,79,1022,4,2,Kenya,864.4751455478812,157.5248544521188
2018-10-11,674,88,2650,6,2,Germany,2265.686941103984,384.3130588960162
2018-09-18,928,61,229,6,3,Japan,209.43658557023284,19.563414429767164
2018-06-10,613,50,149,1,2,Kenya,133.19301476302144,15.806985236978562
2018-11-26,475,46,483,4,2,Germany,447.60575669186807,35.394243308131934
2018-07-22,446,82,909,6,2,Germany,818.1635775907355,90.83642240926451
2018-01-07,301,75,1282,1,3,Japan,1167.4620130531812,114.53798694681882
2018-11-09,485,91,733,5,1,USA,637.3363400206819,95.66365997931814
2018-09-04,83,69,1692,1,3,China,1481.120351075661,210.8796489243391
2018-01-20,333,17,2281,2,3,Japan,1939.1620997640227,341.83790023597726
2018-03-02,61,52,2456,6,1,Japan,2087.6839549384076,368.3160450615924
2018-02-11,105,20,2630,4,2,USA,2406.9930717991842,223.00692820081576
2018-03-20,372,2,3743,5,4,Japan,3328.415812367485,414.58418763251484
2018-04-28,525,56,3869,6,4,Kenya,3320.217915948908,548.7820840510922
2018-03-21,586,12,3230,3,4,China,2726.6615558166213,503.33844418337867
2018-02-06,257,45,1649,3,1,Germany,1428.6938556113205,220.3061443886795
2018-07-07,56,92,2322,6,1,China,2147.8806410600555,174.1193589399445
2018-01-22,949,54,2326,1,3,Germany,2091.4189637789304,234.58103622106955
2018-06-06,187,60,1664,1,3,Kenya,1384.3674579729484,279.6325420270516
2018-11-09,968,15,1614,4,2,China,1510.4436036019197,103.55639639808032
2018-02-20,963,5,2792,1,4,Japan,2445.3741227678593,346.62587723214074
2018-03-04,635,91,2888,3,3,Japan,2558.9418465817917,329.05815341820835
2018-04-16,782,59,1792,6,4,Kenya,1584.6932815719233,207.3067184280767
2018-05-12,32,31,1299,6,2,Kenya,1102.2605937553715,196.73940624462853
2018-11-12,190,45,471,6,4,USA,444.86024078402863,26.139759215971367
2018-03-19,569,36,982,3,1,Kenya,873.0694399108102,108.93056008918984
2018-11-11,989,17,1512,5,1,USA,1370.7719358593358,141.22806414066417
2018-01-27,245,57,3516,2,3,USA,3290.311039098748,225.6889609012519
2018-07-10,962,65,1473,2,2,USA,1289.2070951852147,183.7929048147853
2018-09-26,224,36,1648,1,4,China,1470.4856150297335,177.51438497026652
2018-04-02,157,33,2284,1,1,Kenya,2027.2593855093755,256.74061449062447
2018-08-16,939,53,3827,2,2,Japan,3625.7254625163005,201.27453748369953
2018-12-08,238,44,3163,3,4,Germany,2820.3480598942006,342.65194010579944
2018-02-05,975,62,3710,1,3,USA,3519.944328752649,190.0556712473508
2018-07-18,469,14,2738,6,2,China,2551.8310898385225,186.16891016147747
2018-05-03,932,7,2721,5,4,Germany,2502.8170665134694,218.1829334865306
2018-08-22,312,97,3988,3,2,Japan,3456.762375738314,531.237624261686
2018-10-04,326,74,2252,1,4,Germany,2038.3314171110844,213.66858288891558
2018-07-21,239,24,3373,5,3,Japan,3049.9966467346258,323.00335326537424
2018-02-17,476,20,3008,6,4,China,2630.058570714949,377.9414292850511
2018-07-11,278,74,2466,2,3,Japan,2328.820780367515,137.179219632485
2018-11-21,302,55,3102,1,2,Kenya,2720.6960070675495,381.30399293245046
2018-09-14,643,94,1649,1,1,Germany,1542.0067366912097,106.99326330879035
2018-02-11,470,46,3654,4,4,USA,3053.078691867381,600.9213081326188
2018-06-11,94,4,970,2,3,China,914.5366785292775,55.46332147072246
2018-11-11,213,6,462,2,2,China,436.03452341684533,25.96547658315467
2018-05-06,613,18,3882,6,4,Kenya,3333.829871470651,548.1701285293489
2018-09-25,730,78,3188,4,2,China,2964.796341013835,223.203658986165
2018-06-27,923,82,2676,1,2,USA,2334.9433344024487,341.0566655975513
2018-04-17,612,94,2229,2,1,USA,1970.1827269210373,258.81727307896267
2018-09-24,190,67,1520,1,1,China,1285.591131297715,234.40886870228496
2018-09-17,688,97,2047,5,1,Kenya,1855.9654563209895,191.03454367901054
2018-02-15,190,10,1741,1,2,Japan,1491.6519860454243,249.34801395457566
2018-06-04,183,95,1209,2,4,Germany,1060.3789817404418,148.62101825955824
2018-05-17,751,91,3262,3,3,Germany,3064.459794678425,197.54020532157483
2018-11-07,521,57,3343,5,4,Japan,2901.7721090429545,441.2278909570455
2018-07-13,166,98,2429,6,4,Germany,2249.856651930715,179.1433480692849
2018-04-14,152,89,805,5,3,China,668.9305024548803,136.0694975451197
2018-06-20,324,19,1937,1,2,Kenya,1725.2214201951638,211.77857980483623
2018-08-22,628,34,3155,6,2,Germany,2770.8000212835755,384.19997871642454
2018-02-19,591,29,3639,1,1,Germany,3445.475212524278,193.52478747572195
2018-09-05,849,44,517,1,3,Germany,436.1995075978507,80.8004924021493
2018-11-07,100,96,3238,1,1,Japan,2984.303845789864,253.69615421013577
2018-08-26,93,100,1149,2,1,USA,1085.7480391795343,63.25196082046568
2018-06-20,156,27,3309,3,3,Kenya,3006.507792856174,302.4922071438259
2018-07-05,71,52,1055,4,4,Japan,980.3847113915423,74.61528860845772
2018-10-15,118,11,3665,3,2,Germany,3418.657546111097,246.34245388890304
2018-04-08,423,92,780,1,3,Germany,729.1743158019806,50.82568419801942
2018-06-11,772,95,2366,3,3,USA,2085.214701833222,280.7852981667779
2018-12-24,75,22,2722,5,4,Kenya,2384.1123896087392,337.88761039126075
2018-10-21,207,35,3054,3,2,China,2771.8636295714623,282.1363704285377
2018-03-08,216,99,1211,2,2,Germany,1064.2446131432666,146.75538685673337
2018-12-17,720,86,1422,1,2,China,1250.3564662232961,171.64353377670386
2018-04-27,823,100,1820,6,4,Germany,1649.2240919596095,170.7759080403905
2018-04-22,725,32,1801,5,1,Germany,1657.3770573435625,143.62294265643754
2018-06-22,595,10,2842,2,1,Kenya,2641.3864599970107,200.61354000298934
2018-06-26,175,10,1094,4,3,Japan,972.2370775708063,121.76292242919374
2018-08-28,638,11,2335,4,1,Kenya,1991.2464275461089,343.75357245389114
2018-04-07,27,34,475,2,1,Germany,432.85802102029317,42.141978979706835
2018-07-18,338,28,3960,1,3,Germany,3495.6297354465332,464.37026455346677
2018-08-09,120,96,829,2,1,China,692.7177279962001,136.2822720037999
2018-05-07,965,35,1982,3,2,Japan,1672.7985358406595,309.2014641593405
2018-09-24,59,50,1140,2,3,Germany,949.7890933661835,190.21090663381653
2018-10-04,534,49,739,5,4,Germany,636.125049308441,102.87495069155898
2018-11-18,732,83,3537,6,1,Germany,3169.27048518535,367.72951481465
2018-03-02,755,93,618,3,3,Kenya,581.4932851449552,36.506714855044834
2018-06-11,503,16,3508,4,3,Japan,3003.0202046746003,504.97979532539966
2018-07-09,414,35,3284,2,4,China,2957.2447796174774,326.75522038252257
2018-07-02,288,58,3271,6,2,Kenya,3010.745868740579,260.2541312594208
2018-07-12,530,32,1533,3,1,Germany,1392.7734036094514,140.2265963905486
2018-10-10,667,18,550,3,1,Germany,475.26024368394826,74.73975631605174
2018-10-06,448,13,2161,4,4,Germany,1954.958010610659,206.0419893893411
2018-07-15,800,75,3328,5,4,USA,3144.369761945345,183.6302380546549
2018-05-14,785,39,423,6,1,China,393.5287708900227,29.471229109977287
2018-05-28,874,38,2895,1,4,Japan,2677.348730629255,217.651269370745
2018-11-05,495,46,202,3,4,China,187.26998418528692,14.730015814713084
2018-12-13,830,18,827,5,4,Japan,740.4568603867439,86.54313961325613
2018-01-11,218,18,1461,3,2,Japan,1266.9407799269698,194.05922007303025
2018-06-07,402,78,2504,2,1,Kenya,2197.6486378189957,306.35136218100433
2018-06-17,757,89,3153,1,2,Kenya,2765.3598218922566,387.6401781077434
2018-03-13,367,80,2607,3,4,Japan,2277.1078481700847,329.8921518299153
2018-05-08,543,42,1301,4,4,China,1131.8598492017513,169.14015079824867
2018-04-03,686,97,3420,6,1,Germany,2879.43333449439,540.5666655056102
2018-06-15,168,59,2876,3,4,Japan,2458.943726734212,417.05627326578815
2018-03-25,472,76,1310,6,2,Kenya,1114.2063716498642,195.7936283501358
2018-01-23,935,79,2250,2,4,Japan,1887.4685307649604,362.5314692350396
2018-04-11,742,5,1565,4,4,Japan,1315.3194762851685,249.68052371483145
2018-12-02,992,64,549,2,2,Japan,485.7661737101594,63.23382628984058
2018-03-28,804,51,2093,3,4,China,1835.4307151645712,257.5692848354288
2018-01-25,654,59,2980,1,4,Japan,2819.9984811560944,160.00151884390561
2018-08-03,453,73,2977,5,2,Kenya,2536.530926811809,440.46907318819103
2018-06-27,482,12,1869,2,1,Japan,1655.3649386663215,213.63506133367855
2018-02-20,318,100,2070,4,4,China,1886.4495323692108,183.55046763078917
2018-07-23,897,80,3127,4,3,Germany,2662.4532248834266,464.5467751165734
2018-03-18,491,72,1658,4,3,Germany,1432.2900884406574,225.70991155934257
2018-10-25,535,37,383,4,2,China,351.47747804591665,31.522521954083345
2018-01-21,898,41,674,4,4,Japan,572.9787072275412,101.02129277245876
2018-04-24,779,41,1761,3,4,USA,1590.5408294455424,170.45917055445761
2018-01-28,306,42,1399,3,2,Kenya,1318.2436912867747,80.75630871322528
2018-11-17,424,50,2438,3,4,USA,2303.3014781414886,134.6985218585114
2018-09-11,911,94,1303,2,4,Germany,1210.4969060734718,92.50309392652821
2018-06-18,994,76,1295,2,2,China,1164.446099026593,130.55390097340705
2018-02-08,976,36,2203,1,3,Germany,2036.8806764350165,166.11932356498346
2018-01-04,717,28,1862,5,2,Kenya,1597.0866318864041,264.9133681135959
2018-11-24,990,42,3764,1,3,Kenya,3198.7739184121792,565.2260815878208
2018-09-01,867,43,274,4,1,Kenya,252.76436849305568,21.235631506944316
2018-06-09,635,65,3801,5,2,USA,3178.2333376509378,622.7666623490622
2018-05-04,28,100,167,3,1,USA,149.51664679824356,17.483353201756444
2018-03-06,533,78,796,6,2,Germany,691.7955258741649,104.20447412583508
2018-01-23,112,24,1809,4,3,Germany,1546.4321024928868,262.56789750711323
2018-01-09,974,56,2789,3,4,China,2635.0442027001905,153.95579729980955
2018-08-16,905,54,3932,1,1,USA,3521.2232922924927,410.7767077075073
2018-10-20,62,83,3761,5,3,Germany,3403.2943975429425,357.70560245705747
2018-01-28,951,24,2155,2,2,USA,1846.2866218456832,308.71337815431684
2018-12-21,32,92,529,1,1,Germany,455.52684872948777,73.47315127051223
2018-08-22,783,90,2121,1,3,Japan,1825.5473056618011,295.45269433819885
2018-08-21,99,96,1866,2,4,Japan,1587.8017651424316,278.1982348575684
2018-08-02,141,60,3875,3,4,China,3296.0050419529734,578.9949580470266
2018-10-21,856,69,3190,5,1,Kenya,2812.4552949768467,377.54470502315326
2018-11-19,544,13,789,6,1,Germany,694.5165010683246,94.4834989316754
2018-10-26,500,77,1682,4,4,Japan,1455.6610114736968,226.33898852630318
2018-03-18,397,91,1039,3,3,Germany,924.1116311191507,114.88836888084927
2018-11-07,473,13,1119,5,1,China,1056.152403506111,62.84759649388889
2018-10-18,531,92,3963,4,2,Germany,3489.436798241629,473.5632017583712
2018-05-25,568,22,839,5,1,China,759.949759360245,79.05024063975497
2018-10-25,485,79,3963,1,4,Germany,3750.5339762696594,212.46602373034057
2018-08-16,441,63,656,1,1,USA,610.2499788581316,45.75002114186839
